mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,% 502 CAMBIEMOS
7008,344,219,224,63.66,83,39.71
2008,341,217,224,63.64,81,38.76
2012,341,217,224,63.64,56,28.14
4171,308,196,224,63.64,41,22.04
5207,330,210,224,63.64,62,30.24
1642,349,222,224,63.61,81,36.82
4321,305,194,224,63.61,29,23.02
926,346,220,224,63.58,118,53.39
1664,346,220,224,63.58,75,35.89
1736,346,220,224,63.58,114,53.52
3615,346,220,224,63.58,131,62.09
3735,346,220,224,63.58,81,38.76
5256,346,220,224,63.58,87,41.83
5485,346,220,224,63.58,91,43.96
5552,346,220,224,63.58,109,51.17
5576,346,220,224,63.58,123,59.42
5577,346,220,224,63.58,124,58.77
6241,346,220,224,63.58,72,34.95
6257,346,220,224,63.58,94,44.76
14,343,218,224,63.56,113,53.3
1216,343,218,224,63.56,87,40.28
1237,343,218,224,63.56,94,44.55
5407,343,218,224,63.56,94,44.55
5413,343,218,224,63.56,76,37.25
7031,343,218,224,63.56,73,36.14
2022,340,216,224,63.53,72,34.95
1966,348,221,224,63.51,80,38.46
4232,296,188,224,63.51,74,43.02
4323,304,193,224,63.49,77,41.4
133,345,219,224,63.48,133,63.03
2936,345,219,224,63.48,86,41.75
2962,345,219,224,63.48,59,28.78
6024,345,219,224,63.48,48,24.62
6027,345,219,224,63.48,57,28.08
40,342,217,224,63.45,126,60.58
42,342,217,224,63.45,113,53.55
8516,320,203,224,63.44,93,49.73
6412,309,196,224,63.43,0,0
1597,347,220,224,63.4,72,35.29
2782,347,220,224,63.4,99,46.48
5463,347,220,224,63.4,105,50
6093,347,220,224,63.4,97,45.97
6815,347,220,224,63.4,109,52.4
1313,336,213,224,63.39,73,35.96
2343,336,213,224,63.39,73,36.14
8506,284,180,224,63.38,65,38.69
1059,344,218,224,63.37,100,46.73
2713,344,218,224,63.37,87,47.54
2743,344,218,224,63.37,91,42.72
4259,344,218,224,63.37,82,39.61
8118,344,218,224,63.37,106,54.08
8415,344,218,224,63.37,103,49.76
57,341,216,224,63.34,93,44.29
7347,341,216,224,63.34,93,45.59
6957,199,126,224,63.32,15,12.5
2347,338,214,224,63.31,72,37.11
936,346,219,224,63.29,88,42.11
1741,346,219,224,63.29,91,43.33
5508,346,219,224,63.29,99,47.14
6285,346,219,224,63.29,70,32.86
6286,346,219,224,63.29,75,36.23
3226,335,212,224,63.28,77,38.31
3234,335,212,224,63.28,86,43
16,343,217,224,63.27,123,57.75
1209,343,217,224,63.27,89,42.79
1233,343,217,224,63.27,87,40.65
1242,343,217,224,63.27,83,42.13
4095,343,217,224,63.27,60,29.7
4267,343,217,224,63.27,94,48.21
5668,343,217,224,63.27,86,42.57
8351,264,167,224,63.26,22,13.84
1334,340,215,224,63.24,76,37.62
2592,340,215,224,63.24,86,40.95
1661,348,220,224,63.22,75,35.71
5466,348,220,224,63.22,131,59.82
6427,87,55,224,63.22,29,53.7
7122,280,177,224,63.21,54,31.76
162,345,218,224,63.19,123,59.42
934,345,218,224,63.19,100,47.85
2268,345,218,224,63.19,69,33.5
3681,345,218,224,63.19,113,55.94
3688,345,218,224,63.19,130,61.9
4064,345,218,224,63.19,71,33.81
4068,345,218,224,63.19,79,34.5
5270,345,218,224,63.19,74,36.63
49,342,216,224,63.16,110,52.63
1691,347,219,224,63.11,90,43.69
1706,347,219,224,63.11,86,40.95
1940,347,219,224,63.11,107,49.54
2311,347,219,224,63.11,86,41.75
2319,347,219,224,63.11,69,33.33
2845,347,219,224,63.11,92,44.23
4537,347,219,224,63.11,96,47.06
6186,347,219,224,63.11,94,45.63
180,344,217,224,63.08,122,57.55
309,325,205,224,63.08,60,32.09
917,344,217,224,63.08,86,38.74
444,341,215,224,63.05,73,35.78
3817,341,215,224,63.05,96,48.98
5994,341,215,224,63.05,104,51.23
1965,346,218,224,63.01,87,42.23
4562,346,218,224,63.01,99,50.77
5262,346,218,224,63.01,84,40.98
5482,346,218,224,63.01,130,62.2
5514,346,218,224,63.01,132,63.16
5549,346,218,224,63.01,117,56.8
5551,346,218,224,63.01,131,60.93
5582,346,218,224,63.01,116,55.5
6822,346,218,224,63.01,101,48.33
6830,346,218,224,63.01,98,47.12
8297,327,206,224,63,40,19.8
8497,335,211,224,62.99,100,52.36
1230,343,216,224,62.97,80,38.46
7079,343,216,224,62.97,89,43
465,340,214,224,62.94,55,27.64
2018,340,214,224,62.94,63,31.19
2026,340,214,224,62.94,54,26.47
2574,340,214,224,62.94,99,48.77
5916,232,146,224,62.93,48,33.57
3589,329,207,224,62.92,105,52.24
7,345,217,224,62.9,105,49.53
4159,283,178,224,62.9,93,55.69
4262,345,217,224,62.9,100,49.02
4671,345,217,224,62.9,83,39.9
4672,345,217,224,62.9,69,34.67
6042,345,217,224,62.9,46,22.44
6488,248,156,224,62.9,41,28.47
6489,248,156,224,62.9,37,25.17
8395,345,217,224,62.9,118,58.13
7295,194,122,224,62.89,30,24.59
28,342,215,224,62.87,113,54.59
3800,342,215,224,62.87,89,45.18
6464,339,213,224,62.83,96,46.15
1640,347,218,224,62.82,87,41.43
5445,347,218,224,62.82,112,52.83
6968,328,206,224,62.8,36,18.95
177,344,216,224,62.79,117,55.71
1200,344,216,224,62.79,82,38.5
4078,344,216,224,62.79,73,37.06
4260,344,216,224,62.79,102,48.8
6071,344,216,224,62.79,55,27.23
8115,344,216,224,62.79,100,49.75
442,341,214,224,62.76,69,33.99
447,341,214,224,62.76,65,31.86
2000,341,214,224,62.76,62,30.54
2004,341,214,224,62.76,63,31.19
2010,341,214,224,62.76,49,24.87
1423,346,217,224,62.72,92,43.4
1947,346,217,224,62.72,85,45.21
3651,346,217,224,62.72,120,57.42
4553,346,217,224,62.72,99,48.06
5477,346,217,224,62.72,93,46.27
5543,346,217,224,62.72,120,57.42
5553,346,217,224,62.72,116,55.5
6250,346,217,224,62.72,83,42.35
7501,346,217,224,62.72,49,23
1240,343,215,224,62.68,88,41.9
2187,343,215,224,62.68,107,52.45
4121,343,215,224,62.68,69,33.82
4134,343,215,224,62.68,64,31.84
310,324,203,224,62.65,62,33.7
1155,340,213,224,62.65,112,55.17
2575,340,213,224,62.65,85,40.87
7460,340,213,224,62.65,99,47.6
5681,321,201,224,62.62,104,54.17
2277,345,216,224,62.61,78,38.42
2956,345,216,224,62.61,84,41.18
3654,345,216,224,62.61,119,58.05
3693,345,216,224,62.61,124,59.9
4687,345,216,224,62.61,97,48.02
6077,345,216,224,62.61,58,29.9
3415,278,174,224,62.59,41,24.55
6995,286,179,224,62.59,23,13.77
4386,318,199,224,62.58,90,48.65
45,342,214,224,62.57,124,58.49
4207,334,209,224,62.57,100,51.02
2253,331,207,224,62.54,78,39.39
2846,347,217,224,62.54,82,38.86
6095,347,217,224,62.54,96,46.38
6514,339,212,224,62.54,95,47.26
185,344,215,224,62.5,131,62.68
915,344,215,224,62.5,104,50.24
1205,344,215,224,62.5,91,43.96
3717,344,215,224,62.5,70,33.98
3730,344,215,224,62.5,73,35.44
4073,240,150,224,62.5,27,18.37
4249,344,215,224,62.5,99,48.53
4298,336,210,224,62.5,66,33.17
5406,344,215,224,62.5,89,43
5751,312,195,224,62.5,92,48.94
7001,344,215,224,62.5,84,41.18
2847,349,218,224,62.46,82,39.23
3614,346,216,224,62.43,118,58.71
5250,346,216,224,62.43,98,48.28
5471,346,216,224,62.43,101,48.56
5563,346,216,224,62.43,100,48.31
5649,346,216,224,62.43,104,50.24
6,343,214,224,62.39,127,61.65
4115,343,214,224,62.39,61,30.05
4127,343,214,224,62.39,47,22.82
4144,343,214,224,62.39,64,31.68
7013,343,214,224,62.39,79,39.11
7059,343,214,224,62.39,72,34.29
7410,295,184,224,62.37,84,48
1726,348,217,224,62.36,103,48.13
2016,340,212,224,62.35,67,32.21
4318,308,192,224,62.34,73,41.24
4683,345,215,224,62.32,86,42.57
5408,345,215,224,62.32,95,45.67
1592,347,216,224,62.25,73,35.96
1601,347,216,224,62.25,74,35.92
1625,347,216,224,62.25,57,27.94
1707,347,216,224,62.25,105,52.5
6048,347,216,224,62.25,40,20.1
6233,347,216,224,62.25,92,44.66
1362,339,211,224,62.24,87,42.23
8330,339,211,224,62.24,63,33.16
5174,315,196,224,62.22,53,28.96
4090,344,214,224,62.21,60,29.13
4106,344,214,224,62.21,46,22.55
4248,344,214,224,62.21,107,53.23
4253,344,214,224,62.21,111,53.88
4264,344,214,224,62.21,78,39.8
8426,344,214,224,62.21,90,45.92
5337,336,209,224,62.2,79,43.41
5905,82,51,224,62.2,20,42.55
6963,328,204,224,62.2,44,22.45
1989,341,212,224,62.17,69,33.82
2092,346,215,224,62.14,75,36.76
3647,346,215,224,62.14,114,55.34
5504,346,215,224,62.14,109,53.17
5537,346,215,224,62.14,116,53.95
5539,346,215,224,62.14,104,52
5558,346,215,224,62.14,131,62.09
5559,346,215,224,62.14,99,47.37
5586,346,215,224,62.14,105,52.24
5593,346,215,224,62.14,109,51.9
8275,243,151,224,62.14,51,35.92
3,343,213,224,62.1,111,54.41
1238,343,213,224,62.1,79,39.7
4110,343,213,224,62.1,75,36.41
4133,343,213,224,62.1,72,35.12
1433,348,216,224,62.07,97,46.86
6013,348,216,224,62.07,63,31.19
6374,58,36,224,62.07,31,86.11
2024,340,211,224,62.06,48,23.65
6902,332,206,224,62.05,75,38.07
312,324,201,224,62.04,62,32.46
7966,274,170,224,62.04,94,56.29
2329,345,214,224,62.03,69,33.66
6046,345,214,224,62.03,52,26.26
6053,345,214,224,62.03,58,30.53
43,342,212,224,61.99,123,60.59
4197,334,207,224,61.98,88,45.36
4208,334,207,224,61.98,113,56.5
1421,347,215,224,61.96,95,46.34
1619,347,215,224,61.96,64,32
1696,347,215,224,61.96,97,45.75
2804,347,215,224,61.96,82,39.23
5439,347,215,224,61.96,105,52.76
4389,318,197,224,61.95,88,46.07
5204,331,205,224,61.93,82,42.27
2720,344,213,224,61.92,94,47.96
4086,344,213,224,61.92,54,26.87
5684,323,200,224,61.92,96,49.74
8422,344,213,224,61.92,90,44.33
1742,346,214,224,61.85,100,48.54
1752,346,214,224,61.85,87,40.85
2328,346,214,224,61.85,76,36.71
2855,346,214,224,61.85,87,41.43
7543,346,214,224,61.85,68,33.01
1218,343,212,224,61.81,85,41.06
4096,343,212,224,61.81,69,33.82
5322,343,212,224,61.81,72,36.36
6844,288,178,224,61.81,85,52.47
2014,340,210,224,61.76,74,37.76
5613,340,210,224,61.76,103,52.02
7092,34,21,224,61.76,4,21.05
2938,345,213,224,61.74,66,33.5
44,342,211,224,61.7,99,49.25
8341,329,203,224,61.7,56,28.43
1654,347,214,224,61.67,64,32
1942,347,214,224,61.67,66,34.2
1369,339,209,224,61.65,84,43.52
933,344,212,224,61.63,93,45.15
943,344,212,224,61.63,110,54.46
1208,344,212,224,61.63,72,35.12
1719,346,213,224,61.56,98,48.04
4052,346,213,224,61.56,78,39
4212,333,205,224,61.56,92,46.7
5583,346,213,224,61.56,109,51.9
6251,346,213,224,61.56,82,42.27
6426,39,24,224,61.54,12,50
9,343,211,224,61.52,114,55.88
963,343,211,224,61.52,98,49.75
2020,340,209,224,61.47,77,38.5
2591,340,209,224,61.47,96,49.74
2317,345,212,224,61.45,80,40.2
6052,345,212,224,61.45,55,28.06
24,342,210,224,61.4,120,59.41
51,342,210,224,61.4,100,50.25
53,342,210,224,61.4,101,50.25
5326,342,210,224,61.4,68,36.17
1630,347,213,224,61.38,85,40.67
1639,347,213,224,61.38,67,33.5
5524,347,213,224,61.38,88,47.57
1084,344,211,224,61.34,90,45
1201,344,211,224,61.34,86,42.16
4080,344,211,224,61.34,42,20.69
6001,344,211,224,61.34,42,21.76
4227,331,203,224,61.33,19,9.55
1665,346,212,224,61.27,81,39.71
3732,346,212,224,61.27,73,36.87
5569,346,212,224,61.27,108,53.47
6296,346,212,224,61.27,117,56.25
7023,343,210,224,61.22,97,47.32
467,340,208,224,61.18,67,33.17
2588,340,208,224,61.18,79,40.31
5721,340,208,224,61.18,101,51.27
707,345,211,224,61.16,86,42.57
2945,345,211,224,61.16,64,32.16
3090,337,206,224,61.13,85,43.59
4236,298,182,224,61.07,93,55.69
5200,244,149,224,61.07,51,34.46
7121,280,171,224,61.07,45,28.3
1686,339,207,224,61.06,87,44.16
2238,344,210,224,61.05,95,47.03
4176,267,163,224,61.05,46,29.3
8413,344,210,224,61.05,88,44.44
454,341,208,224,61,48,24.24
2003,341,208,224,61,54,26.6
4072,241,147,224,61,14,9.79
4018,346,211,224,60.98,93,45.59
5540,346,211,224,60.98,126,62.38
6242,346,211,224,60.98,89,43.84
6825,346,211,224,60.98,94,47.72
950,343,209,224,60.93,79,40.1
1235,343,209,224,60.93,88,43.35
4111,343,209,224,60.93,66,32.67
4142,343,209,224,60.93,49,24.87
5209,302,184,224,60.93,30,17.75
5206,330,201,224,60.91,59,30.89
4194,335,204,224,60.9,149,49.01
2307,345,210,224,60.87,77,39.09
6377,166,101,224,60.84,63,64.29
524,342,208,224,60.82,91,46.91
1997,342,208,224,60.82,54,27.14
1641,347,211,224,60.81,75,37.88
1367,339,206,224,60.77,74,37.37
3719,344,209,224,60.76,66,33.5
3737,346,210,224,60.69,74,35.92
5486,346,210,224,60.69,95,46.57
5554,346,210,224,60.69,81,39.13
7641,346,210,224,60.69,65,32.34
4223,333,202,224,60.66,100,51.55
4094,343,208,224,60.64,63,31.5
4125,343,208,224,60.64,56,28
4135,343,208,224,60.64,76,38.58
4140,343,208,224,60.64,62,32.63
8353,226,137,224,60.62,48,35.82
7353,340,206,224,60.59,66,35.11
4840,294,178,224,60.54,76,45.24
4527,347,210,224,60.52,69,34.67
4209,334,202,224,60.48,83,42.78
7287,182,110,224,60.44,52,47.71
4160,283,171,224,60.42,101,61.21
7351,341,206,224,60.41,80,42.55
1425,346,209,224,60.4,103,51.24
7500,346,209,224,60.4,73,31.47
4168,255,154,224,60.39,53,35.57
4216,333,201,224,60.36,96,51.34
4136,343,207,224,60.35,63,32.14
4151,343,207,224,60.35,66,33.5
5202,257,155,224,60.31,42,30
8499,335,202,224,60.3,105,53.85
62,340,205,224,60.29,88,44.44
2028,340,205,224,60.29,67,34.72
2031,340,205,224,60.29,54,27.69
2315,345,208,224,60.29,74,36.82
2934,345,208,224,60.29,56,28.28
6003,345,208,224,60.29,48,24.74
6846,287,173,224,60.28,89,56.69
7324,78,47,224,60.26,37,84.09
2025,342,206,224,60.23,55,28.8
5176,103,62,224,60.19,5,8.33
4205,334,201,224,60.18,73,39.25
1613,349,210,224,60.17,74,36.63
8102,344,207,224,60.17,96,48.73
1445,346,208,224,60.12,101,50.75
5489,346,208,224,60.12,116,58
5548,346,208,224,60.12,100,48.78
5575,346,208,224,60.12,121,63.35
441,340,204,224,60,58,29.9
1621,349,209,224,59.89,71,35.5
5594,346,207,224,59.83,106,53.81
6078,112,67,224,59.82,18,33.96
4235,296,177,224,59.8,87,53.7
4167,92,55,224,59.78,12,21.82
1232,343,205,224,59.77,84,43.3
4108,343,205,224,59.77,59,51.75
2932,345,206,224,59.71,71,36.79
4303,335,200,224,59.7,77,39.09
3338,285,170,224,59.65,54,35.06
4083,344,205,224,59.59,68,34.17
58,341,203,224,59.53,109,55.61
456,341,203,224,59.53,63,32.81
2013,341,203,224,59.53,54,28.12
6886,341,203,224,59.53,74,39.36
48,343,204,224,59.48,99,51.3
4214,333,198,224,59.46,93,50.27
3766,345,205,224,59.42,72,37.5
8089,345,205,224,59.42,105,53.03
8326,340,202,224,59.41,61,31.94
4196,335,199,224,59.4,74,40.22
4200,335,199,224,59.4,63,31.66
1637,347,206,224,59.37,60,31.25
2844,347,206,224,59.37,82,42.49
6234,347,206,224,59.37,69,35.94
899,263,156,224,59.32,53,37.06
4234,295,175,224,59.32,92,57.86
4728,59,35,224,59.32,11,34.38
4085,344,204,224,59.3,45,23.56
4261,346,205,224,59.25,99,50.77
5480,346,205,224,59.25,70,35.9
7352,341,202,224,59.24,91,52.3
5917,233,138,224,59.23,41,29.93
5556,348,206,224,59.2,101,51.27
4114,343,203,224,59.18,70,36.65
4131,343,203,224,59.18,56,29.47
1650,347,205,224,59.08,71,36.22
6323,127,75,224,59.06,38,52.05
1434,346,204,224,58.96,89,45.18
1964,346,204,224,58.96,95,50.53
8384,285,168,224,58.95,84,52.83
6484,224,132,224,58.93,32,27.35
4137,343,202,224,58.89,45,24.46
4213,333,196,224,58.86,85,46.45
4222,333,196,224,58.86,94,53.11
6375,260,153,224,58.85,99,65.56
2015,340,200,224,58.82,59,31.22
2826,347,204,224,58.79,99,49.5
4258,344,202,224,58.72,88,46.56
6341,167,98,224,58.68,20,20.41
17,343,201,224,58.6,119,57.77
2023,340,199,224,58.53,63,32.98
8443,344,201,224,58.43,94,48.7
6480,300,175,224,58.33,5,3.01
6500,324,189,224,58.33,87,50.29
4215,333,194,224,58.26,91,48.66
4217,333,194,224,58.26,89,48.11
5184,91,53,224,58.24,8,16.67
1644,347,202,224,58.21,65,33.33
6481,299,174,224,58.19,24,14.29
6849,141,82,224,58.16,13,16.67
897,262,152,224,58.02,51,36.69
5172,316,183,224,57.91,52,31.33
4093,344,199,224,57.85,56,29.47
4247,344,199,224,57.85,87,46.28
8331,339,196,224,57.82,45,24.06
5915,73,42,224,57.53,7,17.5
5599,346,199,224,57.51,121,62.37
4169,254,146,224,57.48,53,36.81
4150,343,197,224,57.43,53,27.32
6502,324,186,224,57.41,67,39.41
8298,326,187,224,57.36,29,15.76
8327,339,194,224,57.23,56,31.64
4373,35,20,224,57.14,10,50
7503,345,197,224,57.1,61,31.44
4195,335,191,224,57.01,83,47.16
4266,343,195,224,56.85,95,51.63
6061,343,195,224,56.85,53,28.34
2947,345,196,224,56.81,56,31.28
6501,324,184,224,56.79,57,34.97
6888,37,21,224,56.76,4,22.22
6993,286,162,224,56.64,23,15.65
4100,343,194,224,56.56,62,34.83
4122,343,194,224,56.56,58,30.21
6499,324,183,224,56.48,71,43.03
8354,225,127,224,56.44,33,27.27
1993,341,192,224,56.3,60,32.97
6992,287,161,224,56.1,20,13.16
4233,296,166,224,56.08,70,44.59
6485,223,125,224,56.05,28,24.14
5181,84,47,224,55.95,2,4.55
6991,287,159,224,55.4,25,17.01
6958,253,140,224,55.34,29,22.83
5186,161,89,224,55.28,15,18.75
4265,344,190,224,55.23,79,43.89
4076,213,117,224,54.93,55,49.11
4256,350,192,224,54.86,108,57.14
6486,203,111,224,54.68,27,25.23
2853,347,189,224,54.47,87,47.28
5547,347,189,224,54.47,96,54.86
5555,345,187,224,54.2,73,40.78
4836,76,41,224,53.95,16,39.02
4199,334,179,224,53.59,70,41.67
7325,112,60,224,53.57,21,37.5
4211,333,178,224,53.45,76,47.2
4174,268,142,224,52.99,51,38.06
5173,316,167,224,52.85,40,25.81
6884,19,10,224,52.63,2,20
898,261,137,224,52.49,29,23.2
6487,202,105,224,51.98,24,23.76
4198,335,173,224,51.64,64,38.1
5178,206,106,224,51.46,18,17.82
3861,59,30,224,50.85,11,37.93
5179,189,96,224,50.79,7,7.61
6491,232,117,224,50.43,31,28.7
5182,238,120,224,50.42,26,25.24
6689,10,5,224,50,4,80
6946,142,71,224,50,14,21.88
5884,165,82,224,49.7,27,34.62
5183,192,95,224,49.48,21,23.33
4762,96,47,224,48.96,19,42.22
6378,94,46,224,48.94,19,44.19
8328,339,165,224,48.67,32,20.78
5185,60,29,224,48.33,8,30.77
4660,23,11,224,47.83,4,36.36
6987,78,37,224,47.44,6,17.65
670,114,54,224,47.37,28,54.9
3289,157,73,224,46.5,40,57.97
4181,147,68,224,46.26,21,30.88
5177,207,95,224,45.89,20,21.51
6947,24,11,224,45.83,1,9.09
7865,48,22,224,45.83,11,52.38
7288,145,66,224,45.52,20,31.25
5901,11,5,224,45.45,4,80
5210,274,123,224,44.89,28,23.93
8634,9,4,224,44.44,1,25
4165,194,86,224,44.33,66,76.74
7414,138,61,224,44.2,31,55.36
7359,341,149,224,43.7,76,31.28
7236,193,84,224,43.52,31,42.47
5175,23,10,224,43.48,1,10
4074,40,17,224,42.5,5,29.41
6478,276,117,224,42.39,70,70
5195,339,140,224,41.3,22,17.05
8359,92,37,224,40.22,6,19.35
3260,10,4,224,40,1,25
8504,25,10,224,40,5,50
6911,48,19,224,39.58,6,31.58
5196,338,132,224,39.05,15,11.9
8325,146,57,224,39.04,19,38
6996,150,58,224,38.67,7,12.73
4202,207,80,224,38.65,40,51.28
5198,91,33,224,36.26,2,6.06
5197,338,119,224,35.21,6,5.31
4164,310,106,224,34.19,11,11.46
6000,3,1,224,33.33,1,100
8360,27,9,224,33.33,4,44.44
6476,275,90,224,32.73,50,60.98
8333,49,16,224,32.65,2,13.33
6479,43,14,224,32.56,5,38.46
8332,34,11,224,32.35,5,55.56
5285,345,110,224,31.88,98,43.95
6483,85,25,224,29.41,4,16
4183,58,16,224,27.59,4,30.77
7989,343,78,224,22.74,121,45.15
4182,26,5,224,19.23,1,20
5199,68,13,224,19.12,2,15.38
4184,43,6,224,13.95,4,66.67
8348,15,2,224,13.33,0,0
4393,12,1,224,8.33,0,0
7864,21,1,224,4.76,0,0
15,343,0,224,0,137,64.32
32,341,0,224,0,118,54.13
37,344,0,224,0,124,56.62
46,342,0,224,0,0,0
52,342,0,224,0,112,52.83
59,341,0,224,0,111,52.86
65,342,0,224,0,123,59.13
74,345,0,224,0,117,54.42
79,345,0,224,0,107,47.35
85,345,0,224,0,0,0
106,345,0,224,0,0,0
107,344,0,224,0,0,0
109,344,0,224,0,0,0
112,346,0,224,0,0,0
125,345,0,224,0,116,52.02
151,345,0,224,0,134,61.75
184,344,0,224,0,0,0
186,346,0,224,0,0,0
196,346,0,224,0,133,54.51
197,346,0,224,0,117,47.76
198,346,0,224,0,117,48.15
205,346,0,224,0,122,49.8
260,344,0,224,0,141,59.49
278,343,0,224,0,154,59.92
281,343,0,224,0,136,54.62
282,343,0,224,0,0,0
292,332,0,224,0,0,0
307,325,0,224,0,64,33.33
311,324,0,224,0,74,37.37
313,325,0,224,0,0,0
314,335,0,224,0,0,0
315,335,0,224,0,0,0
316,335,0,224,0,0,0
317,335,0,224,0,0,0
318,335,0,224,0,0,0
319,335,0,224,0,0,0
320,335,0,224,0,0,0
321,336,0,224,0,0,0
329,340,0,224,0,0,0
333,340,0,224,0,0,0
335,340,0,224,0,0,0
351,340,0,224,0,105,44.87
357,341,0,224,0,126,56.5
386,347,0,224,0,167,55.48
397,347,0,224,0,99,46.26
402,347,0,224,0,108,44.44
410,347,0,224,0,0,0
412,347,0,224,0,119,51.52
413,347,0,224,0,119,50
422,347,0,224,0,108,47.37
458,341,0,224,0,43,22.87
462,341,0,224,0,59,29.5
475,338,0,224,0,86,36.44
485,337,0,224,0,46,21.1
489,337,0,224,0,55,23.11
495,336,0,224,0,45,21.43
503,343,0,224,0,86,41.15
512,342,0,224,0,122,55.96
523,342,0,224,0,106,50.48
525,342,0,224,0,96,44.04
526,342,0,224,0,0,0
527,342,0,224,0,0,0
531,342,0,224,0,0,0
539,342,0,224,0,103,46.61
542,344,0,224,0,104,50
555,341,0,224,0,60,26.91
556,343,0,224,0,86,37.72
558,341,0,224,0,57,25.91
559,341,0,224,0,67,28.51
580,296,0,224,0,0,0
599,346,0,224,0,0,0
604,346,0,224,0,124,51.03
622,339,0,224,0,140,55.56
635,338,0,224,0,124,55.86
645,328,0,224,0,40,18.96
650,341,0,224,0,81,34.32
652,341,0,224,0,59,30.1
668,340,0,224,0,73,31.33
674,340,0,224,0,88,38.26
677,339,0,224,0,66,29.46
678,339,0,224,0,0,0
683,339,0,224,0,77,34.53
684,339,0,224,0,83,36.4
687,339,0,224,0,67,30.04
689,339,0,224,0,79,34.65
709,347,0,224,0,145,60.17
729,345,0,224,0,115,49.78
731,345,0,224,0,124,53.22
761,338,0,224,0,142,62.83
787,347,0,224,0,0,0
789,347,0,224,0,0,0
790,347,0,224,0,113,44.49
798,347,0,224,0,115,49.57
825,346,0,224,0,97,40.59
835,344,0,224,0,93,40.43
852,344,0,224,0,110,47.83
856,343,0,224,0,125,54.82
858,345,0,224,0,97,45.54
862,339,0,224,0,89,42.18
887,338,0,224,0,0,0
928,344,0,224,0,122,53.74
929,344,0,224,0,136,59.65
932,344,0,224,0,118,53.64
937,344,0,224,0,104,48.15
938,344,0,224,0,108,52.17
946,345,0,224,0,85,40.48
978,339,0,224,0,99,44.59
989,338,0,224,0,103,43.28
996,329,0,224,0,121,43.53
1012,330,0,224,0,0,0
1031,334,0,224,0,133,61.57
1041,336,0,224,0,140,57.85
1052,344,0,224,0,95,42.79
1057,344,0,224,0,104,43.15
1063,344,0,224,0,122,55.45
1090,343,0,224,0,97,45.75
1099,343,0,224,0,148,58.27
1150,340,0,224,0,110,45.08
1172,339,0,224,0,127,53.14
1173,339,0,224,0,0,0
1174,339,0,224,0,0,0
1176,339,0,224,0,0,0
1177,339,0,224,0,0,0
1183,345,0,224,0,125,50.4
1188,345,0,224,0,0,0
1197,344,0,224,0,86,38.74
1212,343,0,224,0,91,41.94
1222,343,0,224,0,0,0
1239,344,0,224,0,98,43.95
1250,337,0,224,0,108,42.52
1290,338,0,224,0,0,0
1291,338,0,224,0,0,0
1307,336,0,224,0,61,28.37
1309,336,0,224,0,61,28.5
1328,320,0,224,0,118,53.15
1329,318,0,224,0,0,0
1330,318,0,224,0,0,0
1331,317,0,224,0,0,0
1332,319,0,224,0,0,0
1350,339,0,224,0,98,44.95
1360,339,0,224,0,92,38.17
1364,341,0,224,0,89,37.24
1365,339,0,224,0,70,37.63
1382,347,0,224,0,120,49.59
1404,346,0,224,0,0,0
1409,347,0,224,0,0,0
1412,347,0,224,0,119,51.07
1413,346,0,224,0,112,49.78
1422,347,0,224,0,110,45.64
1426,346,0,224,0,6,4.65
1428,346,0,224,0,113,49.34
1437,346,0,224,0,107,53.77
1444,346,0,224,0,96,43.64
1450,346,0,224,0,103,52.55
