departamento,circuito,mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,570 SOMOS,231 PAIS,22 HUMANISTA,578 UNION POR CORDOBA,201 PRIMERO LA GENTE,217 ENCUENTRO VECINAL,567 IZQUIERDA AL FRENTE,503 FIT,69 GEN,543 CORDOBA CIUDADANA,% 502 CAMBIEMOS,% 570 SOMOS,% 231 PAIS,% 22 HUMANISTA,% 578 UNION POR CORDOBA,% 201 PRIMERO LA GENTE,% 217 ENCUENTRO VECINAL,% 567 IZQUIERDA AL FRENTE,% 503 FIT,% 69 GEN,% 543 CORDOBA CIUDADANA
1,NUEVA CORDOBA (4 en CAPITAL),133,345,219,224,63.48,133,1,1,2,17,7,12,3,8,4,23,63.03,0.47,0.47,0.95,8.06,3.32,5.69,1.42,3.79,1.9,10.9
1,NUEVA CORDOBA (4 en CAPITAL),134,345,231,224,66.96,119,2,2,1,21,5,11,7,19,7,30,53.12,0.89,0.89,0.45,9.38,2.23,4.91,3.12,8.48,3.12,13.39
1,NUEVA CORDOBA (4 en CAPITAL),135,345,237,224,68.7,122,1,0,0,19,9,14,10,20,2,33,53.04,0.43,0.0,0.0,8.26,3.91,6.09,4.35,8.7,0.87,14.35
1,NUEVA CORDOBA (4 en CAPITAL),136,345,235,224,68.12,148,0,3,3,15,4,13,3,18,3,20,64.35,0.0,1.3,1.3,6.52,1.74,5.65,1.3,7.83,1.3,8.7
1,NUEVA CORDOBA (4 en CAPITAL),137,345,227,224,65.8,130,1,1,4,21,4,11,10,11,6,19,59.63,0.46,0.46,1.83,9.63,1.83,5.05,4.59,5.05,2.75,8.72
1,NUEVA CORDOBA (4 en CAPITAL),138,345,232,224,67.25,123,1,0,2,33,7,9,12,9,6,21,55.16,0.45,0.0,0.9,14.8,3.14,4.04,5.38,4.04,2.69,9.42
1,NUEVA CORDOBA (4 en CAPITAL),139,345,228,224,66.09,121,4,1,1,23,5,9,11,16,6,25,54.5,1.8,0.45,0.45,10.36,2.25,4.05,4.95,7.21,2.7,11.26
1,NUEVA CORDOBA (4 en CAPITAL),140,345,247,224,71.59,114,5,2,1,24,9,24,11,14,5,31,47.5,2.08,0.83,0.42,10.0,3.75,10.0,4.58,5.83,2.08,12.92
1,NUEVA CORDOBA (4 en CAPITAL),141,345,232,224,67.25,115,3,0,5,23,4,20,14,17,4,21,50.88,1.33,0.0,2.21,10.18,1.77,8.85,6.19,7.52,1.77,9.29
1,NUEVA CORDOBA (4 en CAPITAL),142,345,223,224,64.64,134,0,3,4,12,4,12,7,16,3,20,62.33,0.0,1.4,1.86,5.58,1.86,5.58,3.26,7.44,1.4,9.3
1,NUEVA CORDOBA (4 en CAPITAL),143,344,237,224,68.9,131,3,1,3,20,0,0,6,19,2,24,62.68,1.44,0.48,1.44,9.57,0.0,0.0,2.87,9.09,0.96,11.48
1,NUEVA CORDOBA (4 en CAPITAL),144,345,223,224,64.64,117,3,1,0,23,3,12,5,13,8,30,54.42,1.4,0.47,0.0,10.7,1.4,5.58,2.33,6.05,3.72,13.95
1,NUEVA CORDOBA (4 en CAPITAL),145,346,232,224,67.05,119,2,1,2,30,6,12,9,22,6,19,52.19,0.88,0.44,0.88,13.16,2.63,5.26,3.95,9.65,2.63,8.33
1,NUEVA CORDOBA (4 en CAPITAL),146,345,225,224,65.22,127,0,3,1,16,4,12,11,14,4,27,57.99,0.0,1.37,0.46,7.31,1.83,5.48,5.02,6.39,1.83,12.33
1,NUEVA CORDOBA (4 en CAPITAL),147,345,236,224,68.41,122,2,1,2,30,9,12,6,15,2,21,54.95,0.9,0.45,0.9,13.51,4.05,5.41,2.7,6.76,0.9,9.46
1,NUEVA CORDOBA (4 en CAPITAL),148,345,233,224,67.54,130,4,0,2,26,4,13,5,17,4,22,57.27,1.76,0.0,0.88,11.45,1.76,5.73,2.2,7.49,1.76,9.69
1,NUEVA CORDOBA (4 en CAPITAL),149,345,226,224,65.51,124,3,1,1,19,6,16,6,11,6,29,55.86,1.35,0.45,0.45,8.56,2.7,7.21,2.7,4.95,2.7,13.06
1,NUEVA CORDOBA (4 en CAPITAL),150,345,222,224,64.35,123,13,1,3,19,2,10,10,17,2,24,54.91,5.8,0.45,1.34,8.48,0.89,4.46,4.46,7.59,0.89,10.71
1,NUEVA CORDOBA (4 en CAPITAL),151,345,0,224,0.0,134,2,2,1,19,5,10,7,17,4,16,61.75,0.92,0.92,0.46,8.76,2.3,4.61,3.23,7.83,1.84,7.37
1,NUEVA CORDOBA (4 en CAPITAL),152,344,220,224,63.95,116,4,3,2,27,5,13,9,14,4,16,54.46,1.88,1.41,0.94,12.68,2.35,6.1,4.23,6.57,1.88,7.51
1,NUEVA CORDOBA (4 en CAPITAL),153,345,220,224,63.77,122,2,0,0,27,3,8,7,13,2,26,58.1,0.95,0.0,0.0,12.86,1.43,3.81,3.33,6.19,0.95,12.38
1,NUEVA CORDOBA (4 en CAPITAL),154,345,225,224,65.22,117,1,1,2,19,7,20,12,11,3,24,53.92,0.46,0.46,0.92,8.76,3.23,9.22,5.53,5.07,1.38,11.06
1,NUEVA CORDOBA (4 en CAPITAL),155,345,230,224,66.67,124,4,2,1,17,6,16,7,20,4,20,56.11,1.81,0.9,0.45,7.69,2.71,7.24,3.17,9.05,1.81,9.05
1,NUEVA CORDOBA (4 en CAPITAL),156,345,241,224,69.86,128,0,3,2,18,6,10,8,19,5,32,55.41,0.0,1.3,0.87,7.79,2.6,4.33,3.46,8.23,2.16,13.85
1,NUEVA CORDOBA (4 en CAPITAL),157,345,240,224,69.57,132,0,1,2,33,6,7,8,17,6,20,56.9,0.0,0.43,0.86,14.22,2.59,3.02,3.45,7.33,2.59,8.62
1,NUEVA CORDOBA (4 en CAPITAL),158,344,229,224,66.57,119,3,0,4,22,4,13,6,16,3,31,53.85,1.36,0.0,1.81,9.95,1.81,5.88,2.71,7.24,1.36,14.03
1,NUEVA CORDOBA (4 en CAPITAL),159,347,227,224,65.42,119,0,0,1,25,4,11,7,18,2,25,56.13,0.0,0.0,0.47,11.79,1.89,5.19,3.3,8.49,0.94,11.79
1,NUEVA CORDOBA (4 en CAPITAL),160,345,223,224,64.64,121,0,2,3,25,5,10,10,13,4,21,56.54,0.0,0.93,1.4,11.68,2.34,4.67,4.67,6.07,1.87,9.81
1,NUEVA CORDOBA (4 en CAPITAL),161,345,228,224,66.09,134,5,1,3,26,6,6,5,7,4,23,60.91,2.27,0.45,1.36,11.82,2.73,2.73,2.27,3.18,1.82,10.45
1,NUEVA CORDOBA (4 en CAPITAL),162,345,218,224,63.19,123,3,1,0,14,1,8,10,11,4,32,59.42,1.45,0.48,0.0,6.76,0.48,3.86,4.83,5.31,1.93,15.46
1,NUEVA CORDOBA (4 en CAPITAL),163,345,239,224,69.28,129,3,0,3,20,8,17,8,18,4,23,55.36,1.29,0.0,1.29,8.58,3.43,7.3,3.43,7.73,1.72,9.87
1,NUEVA CORDOBA (4 en CAPITAL),164,345,239,224,69.28,130,2,0,3,22,7,18,6,14,6,24,56.03,0.86,0.0,1.29,9.48,3.02,7.76,2.59,6.03,2.59,10.34
1,NUEVA CORDOBA (4 en CAPITAL),165,345,233,224,67.54,123,3,0,2,20,10,12,8,17,3,28,54.42,1.33,0.0,0.88,8.85,4.42,5.31,3.54,7.52,1.33,12.39
1,NUEVA CORDOBA (4 en CAPITAL),166,345,242,224,70.14,133,1,0,0,20,6,18,10,15,4,23,57.83,0.43,0.0,0.0,8.7,2.61,7.83,4.35,6.52,1.74,10.0
1,NUEVA CORDOBA (4 en CAPITAL),167,345,240,224,69.57,116,1,1,0,25,10,14,12,18,4,33,49.57,0.43,0.43,0.0,10.68,4.27,5.98,5.13,7.69,1.71,14.1
1,NUEVA CORDOBA (4 en CAPITAL),168,347,243,224,70.03,132,4,0,1,21,4,17,6,23,4,24,55.93,1.69,0.0,0.42,8.9,1.69,7.2,2.54,9.75,1.69,10.17
1,NUEVA CORDOBA (4 en CAPITAL),169,345,222,224,64.35,125,3,1,0,23,2,6,8,17,6,25,57.87,1.39,0.46,0.0,10.65,0.93,2.78,3.7,7.87,2.78,11.57
1,NUEVA CORDOBA (4 en CAPITAL),170,345,227,224,65.8,137,1,0,3,19,5,10,5,10,4,27,61.99,0.45,0.0,1.36,8.6,2.26,4.52,2.26,4.52,1.81,12.22
1,NUEVA CORDOBA (4 en CAPITAL),171,344,234,224,68.02,141,0,2,2,20,4,7,7,16,7,22,61.84,0.0,0.88,0.88,8.77,1.75,3.07,3.07,7.02,3.07,9.65
1,NUEVA CORDOBA (4 en CAPITAL),172,344,233,224,67.73,133,0,0,2,20,2,8,14,21,1,22,59.64,0.0,0.0,0.9,8.97,0.9,3.59,6.28,9.42,0.45,9.87
1,NUEVA CORDOBA (4 en CAPITAL),173,344,240,224,69.77,127,4,0,0,18,5,16,7,17,9,28,54.98,1.73,0.0,0.0,7.79,2.16,6.93,3.03,7.36,3.9,12.12
1,NUEVA CORDOBA (4 en CAPITAL),174,344,221,224,64.24,116,4,1,1,22,7,11,7,17,6,22,54.21,1.87,0.47,0.47,10.28,3.27,5.14,3.27,7.94,2.8,10.28
1,NUEVA CORDOBA (4 en CAPITAL),175,344,234,224,68.02,116,2,0,2,27,3,21,10,15,10,22,50.88,0.88,0.0,0.88,11.84,1.32,9.21,4.39,6.58,4.39,9.65
1,NUEVA CORDOBA (4 en CAPITAL),176,344,239,224,69.48,147,1,1,2,19,3,12,11,12,6,26,61.25,0.42,0.42,0.83,7.92,1.25,5.0,4.58,5.0,2.5,10.83
1,NUEVA CORDOBA (4 en CAPITAL),177,344,216,224,62.79,117,3,2,1,15,3,5,12,17,4,31,55.71,1.43,0.95,0.48,7.14,1.43,2.38,5.71,8.1,1.9,14.76
1,NUEVA CORDOBA (4 en CAPITAL),178,344,222,224,64.53,103,0,1,1,29,3,15,9,13,7,31,48.58,0.0,0.47,0.47,13.68,1.42,7.08,4.25,6.13,3.3,14.62
1,NUEVA CORDOBA (4 en CAPITAL),179,344,229,224,66.57,126,1,1,2,22,7,14,3,16,0,33,56.0,0.44,0.44,0.89,9.78,3.11,6.22,1.33,7.11,0.0,14.67
1,NUEVA CORDOBA (4 en CAPITAL),180,344,217,224,63.08,122,2,1,1,17,4,8,6,14,7,30,57.55,0.94,0.47,0.47,8.02,1.89,3.77,2.83,6.6,3.3,14.15
1,NUEVA CORDOBA (4 en CAPITAL),181,344,229,224,66.57,108,1,1,1,24,5,6,10,19,7,42,48.21,0.45,0.45,0.45,10.71,2.23,2.68,4.46,8.48,3.12,18.75
1,NUEVA CORDOBA (4 en CAPITAL),182,344,223,224,64.83,111,1,1,0,21,4,17,11,20,5,25,51.39,0.46,0.46,0.0,9.72,1.85,7.87,5.09,9.26,2.31,11.57
1,NUEVA CORDOBA (4 en CAPITAL),183,344,242,224,70.35,132,0,1,1,21,5,16,7,17,5,29,56.41,0.0,0.43,0.43,8.97,2.14,6.84,2.99,7.26,2.14,12.39
1,NUEVA CORDOBA (4 en CAPITAL),184,344,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,NUEVA CORDOBA (4 en CAPITAL),185,344,215,224,62.5,131,1,1,0,22,4,5,5,13,8,19,62.68,0.48,0.48,0.0,10.53,1.91,2.39,2.39,6.22,3.83,9.09
1,NUEVA CORDOBA (4 en CAPITAL),186,346,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PUEBLO LAS FLORES (4A en CAPITAL),187,346,245,224,70.81,109,2,1,2,49,13,14,5,18,3,26,45.04,0.83,0.41,0.83,20.25,5.37,5.79,2.07,7.44,1.24,10.74
1,PUEBLO LAS FLORES (4A en CAPITAL),188,346,243,224,70.23,141,3,1,1,39,9,11,4,20,3,11,58.02,1.23,0.41,0.41,16.05,3.7,4.53,1.65,8.23,1.23,4.53
1,PUEBLO LAS FLORES (4A en CAPITAL),189,346,239,224,69.08,116,6,1,3,48,12,5,4,14,5,16,50.43,2.61,0.43,1.3,20.87,5.22,2.17,1.74,6.09,2.17,6.96
1,PUEBLO LAS FLORES (4A en CAPITAL),190,346,245,224,70.81,103,3,1,1,36,6,12,6,31,5,31,43.83,1.28,0.43,0.43,15.32,2.55,5.11,2.55,13.19,2.13,13.19
1,PUEBLO LAS FLORES (4A en CAPITAL),191,347,269,224,77.52,142,2,2,3,47,9,6,7,12,3,26,54.83,0.77,0.77,1.16,18.15,3.47,2.32,2.7,4.63,1.16,10.04
1,PUEBLO LAS FLORES (4A en CAPITAL),192,346,253,224,73.12,103,2,5,1,51,10,16,8,19,4,24,42.39,0.82,2.06,0.41,20.99,4.12,6.58,3.29,7.82,1.65,9.88
1,PUEBLO LAS FLORES (4A en CAPITAL),193,347,276,224,79.54,154,1,2,0,30,15,7,6,16,6,31,57.46,0.37,0.75,0.0,11.19,5.6,2.61,2.24,5.97,2.24,11.57
1,PUEBLO LAS FLORES (4A en CAPITAL),194,346,264,224,76.3,131,2,1,1,36,10,13,5,18,4,25,53.25,0.81,0.41,0.41,14.63,4.07,5.28,2.03,7.32,1.63,10.16
1,PUEBLO LAS FLORES (4A en CAPITAL),195,346,264,224,76.3,126,0,1,2,61,13,9,2,17,3,23,49.03,0.0,0.39,0.78,23.74,5.06,3.5,0.78,6.61,1.17,8.95
1,PUEBLO LAS FLORES (4A en CAPITAL),196,346,0,224,0.0,133,2,1,3,32,12,10,9,17,3,22,54.51,0.82,0.41,1.23,13.11,4.92,4.1,3.69,6.97,1.23,9.02
1,PUEBLO LAS FLORES (4A en CAPITAL),197,346,0,224,0.0,117,2,0,2,44,12,12,8,15,2,31,47.76,0.82,0.0,0.82,17.96,4.9,4.9,3.27,6.12,0.82,12.65
1,PUEBLO LAS FLORES (4A en CAPITAL),198,346,0,224,0.0,117,2,1,3,46,10,16,9,9,9,21,48.15,0.82,0.41,1.23,18.93,4.12,6.58,3.7,3.7,3.7,8.64
1,PUEBLO LAS FLORES (4A en CAPITAL),199,346,263,224,76.01,128,2,1,1,35,13,9,4,23,5,23,52.46,0.82,0.41,0.41,14.34,5.33,3.69,1.64,9.43,2.05,9.43
1,PUEBLO LAS FLORES (4A en CAPITAL),200,348,245,224,70.4,115,1,3,2,43,11,7,11,23,2,19,48.52,0.42,1.27,0.84,18.14,4.64,2.95,4.64,9.7,0.84,8.02
1,PUEBLO LAS FLORES (4A en CAPITAL),201,346,252,224,72.83,122,1,2,0,33,14,9,7,18,5,29,50.83,0.42,0.83,0.0,13.75,5.83,3.75,2.92,7.5,2.08,12.08
1,PUEBLO LAS FLORES (4A en CAPITAL),202,346,253,224,73.12,123,1,3,2,43,12,10,6,17,8,22,49.8,0.4,1.21,0.81,17.41,4.86,4.05,2.43,6.88,3.24,8.91
1,PUEBLO LAS FLORES (4A en CAPITAL),203,346,249,224,71.97,113,2,2,2,51,7,8,8,17,3,31,46.31,0.82,0.82,0.82,20.9,2.87,3.28,3.28,6.97,1.23,12.7
1,PUEBLO LAS FLORES (4A en CAPITAL),204,346,251,224,72.54,115,3,0,1,46,11,10,6,17,4,35,46.37,1.21,0.0,0.4,18.55,4.44,4.03,2.42,6.85,1.61,14.11
1,PUEBLO LAS FLORES (4A en CAPITAL),205,346,0,224,0.0,122,1,1,1,51,18,7,5,21,2,16,49.8,0.41,0.41,0.41,20.82,7.35,2.86,2.04,8.57,0.82,6.53
1,PUEBLO LAS FLORES (4A en CAPITAL),206,346,261,224,75.43,121,3,0,3,48,11,12,5,15,10,26,47.64,1.18,0.0,1.18,18.9,4.33,4.72,1.97,5.91,3.94,10.24
1,PUEBLO LAS FLORES (4A en CAPITAL),207,346,235,224,67.92,103,1,4,1,39,5,8,14,20,4,27,45.58,0.44,1.77,0.44,17.26,2.21,3.54,6.19,8.85,1.77,11.95
1,PUEBLO LAS FLORES (4A en CAPITAL),208,348,248,224,71.26,129,0,2,1,34,13,6,8,21,2,26,53.31,0.0,0.83,0.41,14.05,5.37,2.48,3.31,8.68,0.83,10.74
1,PUEBLO LAS FLORES (4A en CAPITAL),209,346,261,224,75.43,133,1,2,4,36,12,6,10,27,4,21,51.95,0.39,0.78,1.56,14.06,4.69,2.34,3.91,10.55,1.56,8.2
1,PUEBLO LAS FLORES (4A en CAPITAL),210,345,265,224,76.81,130,1,1,3,41,14,8,6,22,5,24,50.98,0.39,0.39,1.18,16.08,5.49,3.14,2.35,8.63,1.96,9.41
1,PUEBLO LAS FLORES (4A en CAPITAL),211,345,247,224,71.59,113,2,2,4,47,16,9,5,12,5,26,46.89,0.83,0.83,1.66,19.5,6.64,3.73,2.07,4.98,2.07,10.79
1,PUEBLO LAS FLORES (4A en CAPITAL),212,345,258,224,74.78,116,7,0,3,46,8,7,9,20,1,37,45.67,2.76,0.0,1.18,18.11,3.15,2.76,3.54,7.87,0.39,14.57
1,PUEBLO LAS FLORES (4A en CAPITAL),213,345,234,224,67.83,94,0,2,2,44,13,15,5,11,3,33,42.34,0.0,0.9,0.9,19.82,5.86,6.76,2.25,4.95,1.35,14.86
1,PUEBLO LAS FLORES (4A en CAPITAL),214,345,246,224,71.3,115,1,0,3,49,8,12,6,15,7,22,48.32,0.42,0.0,1.26,20.59,3.36,5.04,2.52,6.3,2.94,9.24
1,PUEBLO LAS FLORES (4A en CAPITAL),215,345,263,224,76.23,111,0,2,2,55,11,12,7,18,6,24,44.76,0.0,0.81,0.81,22.18,4.44,4.84,2.82,7.26,2.42,9.68
1,PUEBLO LAS FLORES (4A en CAPITAL),216,345,264,224,76.52,133,4,1,3,41,12,13,3,23,2,18,52.57,1.58,0.4,1.19,16.21,4.74,5.14,1.19,9.09,0.79,7.11
1,PUEBLO LAS FLORES (4A en CAPITAL),217,345,253,224,73.33,119,1,1,2,42,13,11,9,15,4,23,49.58,0.42,0.42,0.83,17.5,5.42,4.58,3.75,6.25,1.67,9.58
1,PUEBLO LAS FLORES (4A en CAPITAL),218,345,258,224,74.78,133,1,0,2,55,6,12,4,15,1,24,52.57,0.4,0.0,0.79,21.74,2.37,4.74,1.58,5.93,0.4,9.49
1,PUEBLO LAS FLORES (4A en CAPITAL),219,345,249,224,72.17,123,0,2,3,32,7,16,5,19,1,25,52.79,0.0,0.86,1.29,13.73,3.0,6.87,2.15,8.15,0.43,10.73
1,PUEBLO LAS FLORES (4A en CAPITAL),220,345,257,224,74.49,124,1,2,0,34,9,19,9,21,3,28,49.6,0.4,0.8,0.0,13.6,3.6,7.6,3.6,8.4,1.2,11.2
1,PUEBLO LAS FLORES (4A en CAPITAL),221,345,252,224,73.04,119,3,0,3,44,11,6,8,13,5,32,48.77,1.23,0.0,1.23,18.03,4.51,2.46,3.28,5.33,2.05,13.11
1,PUEBLO LAS FLORES (4A en CAPITAL),222,345,240,224,69.57,103,3,0,2,44,12,7,9,14,7,29,44.78,1.3,0.0,0.87,19.13,5.22,3.04,3.91,6.09,3.04,12.61
1,PUEBLO LAS FLORES (4A en CAPITAL),223,345,250,224,72.46,122,5,1,3,43,5,11,4,16,2,29,50.62,2.07,0.41,1.24,17.84,2.07,4.56,1.66,6.64,0.83,12.03
1,PUEBLO LAS FLORES (4A en CAPITAL),224,345,251,224,72.75,108,3,0,3,46,9,5,10,20,2,33,45.19,1.26,0.0,1.26,19.25,3.77,2.09,4.18,8.37,0.84,13.81
1,PUEBLO LAS FLORES (4A en CAPITAL),225,345,254,224,73.62,132,0,2,3,35,8,11,3,18,1,32,53.88,0.0,0.82,1.22,14.29,3.27,4.49,1.22,7.35,0.41,13.06
1,PUEBLO LAS FLORES (4A en CAPITAL),226,345,262,224,75.94,119,2,1,4,44,10,9,12,15,5,30,47.41,0.8,0.4,1.59,17.53,3.98,3.59,4.78,5.98,1.99,11.95
1,PUEBLO LAS FLORES (4A en CAPITAL),227,345,254,224,73.62,114,0,2,4,47,11,18,11,18,4,18,46.15,0.0,0.81,1.62,19.03,4.45,7.29,4.45,7.29,1.62,7.29
1,PUEBLO LAS FLORES (4A en CAPITAL),228,345,251,224,72.75,120,4,2,6,43,13,13,4,11,2,26,49.18,1.64,0.82,2.46,17.62,5.33,5.33,1.64,4.51,0.82,10.66
1,PUEBLO LAS FLORES (4A en CAPITAL),229,345,250,224,72.46,106,1,1,1,63,13,13,9,13,7,19,43.09,0.41,0.41,0.41,25.61,5.28,5.28,3.66,5.28,2.85,7.72
1,PUEBLO LAS FLORES (4A en CAPITAL),230,345,242,224,70.14,104,4,1,0,58,6,6,2,31,1,18,45.02,1.73,0.43,0.0,25.11,2.6,2.6,0.87,13.42,0.43,7.79
1,PUEBLO LAS FLORES (4A en CAPITAL),231,345,254,224,73.62,118,0,2,3,54,9,14,1,17,5,19,48.76,0.0,0.83,1.24,22.31,3.72,5.79,0.41,7.02,2.07,7.85
1,PUEBLO LAS FLORES (4A en CAPITAL),232,345,251,224,72.75,115,4,4,1,40,11,10,4,25,2,25,47.72,1.66,1.66,0.41,16.6,4.56,4.15,1.66,10.37,0.83,10.37
1,PUEBLO LAS FLORES (4A en CAPITAL),233,345,248,224,71.88,132,1,1,7,42,7,12,4,8,3,21,55.46,0.42,0.42,2.94,17.65,2.94,5.04,1.68,3.36,1.26,8.82
1,PUEBLO LAS FLORES (4A en CAPITAL),234,344,250,224,72.67,113,1,2,0,40,17,7,8,22,3,26,47.28,0.42,0.84,0.0,16.74,7.11,2.93,3.35,9.21,1.26,10.88
1,PUEBLO LAS FLORES (4A en CAPITAL),235,345,239,224,69.28,94,5,1,3,55,10,8,9,12,5,29,40.69,2.16,0.43,1.3,23.81,4.33,3.46,3.9,5.19,2.16,12.55
1,PUEBLO LAS FLORES (4A en CAPITAL),236,345,264,224,76.52,132,5,2,5,33,10,20,8,19,8,17,50.97,1.93,0.77,1.93,12.74,3.86,7.72,3.09,7.34,3.09,6.56
1,PUEBLO LAS FLORES (4A en CAPITAL),237,345,245,224,71.01,110,1,2,6,47,15,11,6,19,5,16,46.22,0.42,0.84,2.52,19.75,6.3,4.62,2.52,7.98,2.1,6.72
1,PUEBLO LAS FLORES (4A en CAPITAL),238,347,254,224,73.2,124,0,0,0,37,11,21,5,20,1,26,50.61,0.0,0.0,0.0,15.1,4.49,8.57,2.04,8.16,0.41,10.61
1,VILLA REVOL (4B en CAPITAL),239,344,249,224,72.38,133,2,0,7,46,6,9,3,14,2,29,52.99,0.8,0.0,2.79,18.33,2.39,3.59,1.2,5.58,0.8,11.55
1,VILLA REVOL (4B en CAPITAL),240,343,245,224,71.43,141,4,3,1,26,8,18,6,15,2,13,59.49,1.69,1.27,0.42,10.97,3.38,7.59,2.53,6.33,0.84,5.49
1,VILLA REVOL (4B en CAPITAL),241,344,245,224,71.22,129,3,1,2,31,7,15,4,19,3,25,53.97,1.26,0.42,0.84,12.97,2.93,6.28,1.67,7.95,1.26,10.46
1,VILLA REVOL (4B en CAPITAL),242,344,261,224,75.87,145,1,0,0,40,11,10,5,10,2,26,58.0,0.4,0.0,0.0,16.0,4.4,4.0,2.0,4.0,0.8,10.4
1,VILLA REVOL (4B en CAPITAL),243,344,252,224,73.26,132,2,0,3,33,9,13,4,22,5,21,54.1,0.82,0.0,1.23,13.52,3.69,5.33,1.64,9.02,2.05,8.61
1,VILLA REVOL (4B en CAPITAL),244,344,249,224,72.38,164,2,0,0,19,4,10,5,19,4,19,66.67,0.81,0.0,0.0,7.72,1.63,4.07,2.03,7.72,1.63,7.72
1,VILLA REVOL (4B en CAPITAL),245,346,240,224,69.36,132,2,0,1,26,16,7,5,13,3,28,56.65,0.86,0.0,0.43,11.16,6.87,3.0,2.15,5.58,1.29,12.02
1,VILLA REVOL (4B en CAPITAL),246,344,251,224,72.97,133,1,0,2,32,17,18,3,17,1,22,54.07,0.41,0.0,0.81,13.01,6.91,7.32,1.22,6.91,0.41,8.94
1,VILLA REVOL (4B en CAPITAL),247,344,250,224,72.67,135,0,0,2,33,17,10,4,15,3,24,55.56,0.0,0.0,0.82,13.58,7.0,4.12,1.65,6.17,1.23,9.88
1,VILLA REVOL (4B en CAPITAL),248,344,249,224,72.38,142,0,0,3,41,11,13,3,13,0,17,58.44,0.0,0.0,1.23,16.87,4.53,5.35,1.23,5.35,0.0,7.0
1,VILLA REVOL (4B en CAPITAL),249,344,257,224,74.71,152,1,1,4,18,14,13,3,21,3,19,61.04,0.4,0.4,1.61,7.23,5.62,5.22,1.2,8.43,1.2,7.63
1,VILLA REVOL (4B en CAPITAL),250,344,237,224,68.9,111,3,0,4,48,14,10,4,13,2,23,47.84,1.29,0.0,1.72,20.69,6.03,4.31,1.72,5.6,0.86,9.91
1,VILLA REVOL (4B en CAPITAL),251,344,266,224,77.33,143,2,2,0,37,10,17,8,17,7,16,55.21,0.77,0.77,0.0,14.29,3.86,6.56,3.09,6.56,2.7,6.18
1,VILLA REVOL (4B en CAPITAL),252,344,244,224,70.93,129,0,1,5,32,12,16,7,14,4,21,53.53,0.0,0.41,2.07,13.28,4.98,6.64,2.9,5.81,1.66,8.71
1,VILLA REVOL (4B en CAPITAL),253,344,243,224,70.64,131,0,2,3,25,8,17,2,19,4,22,56.22,0.0,0.86,1.29,10.73,3.43,7.3,0.86,8.15,1.72,9.44
1,VILLA REVOL (4B en CAPITAL),254,344,256,224,74.42,144,0,0,2,34,14,16,4,11,5,20,57.6,0.0,0.0,0.8,13.6,5.6,6.4,1.6,4.4,2.0,8.0
1,VILLA REVOL (4B en CAPITAL),255,344,250,224,72.67,145,1,1,1,21,18,9,9,16,3,20,59.43,0.41,0.41,0.41,8.61,7.38,3.69,3.69,6.56,1.23,8.2
1,VILLA REVOL (4B en CAPITAL),256,344,239,224,69.48,146,1,0,0,20,11,9,3,20,4,11,64.89,0.44,0.0,0.0,8.89,4.89,4.0,1.33,8.89,1.78,4.89
1,VILLA REVOL (4B en CAPITAL),257,344,243,224,70.64,124,0,3,1,41,6,10,3,9,3,28,54.39,0.0,1.32,0.44,17.98,2.63,4.39,1.32,3.95,1.32,12.28
1,VILLA REVOL (4B en CAPITAL),258,344,255,224,74.13,146,0,1,3,34,6,17,9,7,4,23,58.4,0.0,0.4,1.2,13.6,2.4,6.8,3.6,2.8,1.6,9.2
1,VILLA REVOL (4B en CAPITAL),259,344,243,224,70.64,115,0,1,1,28,11,17,7,14,2,38,49.15,0.0,0.43,0.43,11.97,4.7,7.26,2.99,5.98,0.85,16.24
1,VILLA REVOL (4B en CAPITAL),260,344,0,224,0.0,141,0,2,2,37,8,7,6,13,3,18,59.49,0.0,0.84,0.84,15.61,3.38,2.95,2.53,5.49,1.27,7.59
1,VILLA REVOL (4B en CAPITAL),261,344,247,224,71.8,112,3,1,2,28,12,20,8,19,3,25,48.07,1.29,0.43,0.86,12.02,5.15,8.58,3.43,8.15,1.29,10.73
1,VILLA REVOL (4B en CAPITAL),262,344,241,224,70.06,118,0,0,4,30,13,15,8,17,2,25,50.86,0.0,0.0,1.72,12.93,5.6,6.47,3.45,7.33,0.86,10.78
1,VILLA REVOL (4B en CAPITAL),263,344,234,224,68.02,124,0,1,1,38,6,14,6,13,5,22,53.91,0.0,0.43,0.43,16.52,2.61,6.09,2.61,5.65,2.17,9.57
1,VILLA REVOL (4B en CAPITAL),264,346,247,224,71.39,131,1,1,1,33,5,18,7,9,2,24,56.47,0.43,0.43,0.43,14.22,2.16,7.76,3.02,3.88,0.86,10.34
1,VILLA REVOL (4B en CAPITAL),265,344,261,224,75.87,146,1,0,2,25,8,20,7,17,1,27,57.48,0.39,0.0,0.79,9.84,3.15,7.87,2.76,6.69,0.39,10.63
1,VILLA REVOL (4B en CAPITAL),266,344,255,224,74.13,137,0,0,2,33,15,13,7,13,3,24,55.47,0.0,0.0,0.81,13.36,6.07,5.26,2.83,5.26,1.21,9.72
